facility_uuid,state,lga,facility,gap_area,action,when_action_is_needed,cost_ngn
c9afaa82-a0c4-4ed1-83a6-2e6caf850723,oyo,afijo,awe_primary_health_centre,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
0a55a0d7-914b-4c15-91ab-c5ae47a852ec,jigawa,roni,yarsara_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
6ac8a425-0290-455c-94c3-ca2c6340e862,oyo,ibarapa_east,new_eruwa_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
e22738cf-613c-48b3-8b59-df30da28b82d,niger,gbako,mantafien_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
6ed0d542-b651-4c4c-bf1f-592fc3d11976,kano,rimin_gado,danshayi_health_clinic,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
31bdb360-3438-4eb8-b0d2-36da9e78781e,oyo,ibadan_north_east,alafara_primary_health_centre,Physical service-point,Procure 1 staff chair | Procure 1 electric fan,Minor action to complete during EMR deployment,85000
a65a5938-06e8-48b5-860f-256372b87f8b,oyo,itesiwaju,ofu_ibise_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
eefa4a72-188e-49de-9be8-0919e184b1ca,adamawa,demsa,kpsham_primary_health_centre,Wiring,Install 4 socket points,Minor action to complete during EMR deployment,12000
1b804a37-c41b-4d7b-ba91-d3a20890c05e,oyo,ibarapa_east,anko_primary_health_centre,Physical service-point,Procure 1 patient chair,Minor action to complete during EMR deployment,25000
421201c6-3075-46db-a337-8b2aba6003c6,niger,paikoro,tutungo_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
51128ce1-90a8-4d71-92c6-cff7156e1e83,niger,paikoro,almajiri_kwanayi_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
51128ce1-90a8-4d71-92c6-cff7156e1e83,niger,paikoro,almajiri_kwanayi_primary_health_centre,Physical service-point,Procure 1 patient chair | Procure 1 electric fan,Minor action to complete during EMR deployment,85000
e25521ad-ecca-42db-824b-9e37fa5570f8,oyo,oluyole,ifelodun_primary_health_centre,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
acaf42a8-17c5-45ec-b27d-39ac1c0dc6e1,oyo,itesiwaju,komu_primary_health_centre,Wiring,Install 5 socket points,Minor action to complete during EMR deployment,15000
e63b20b9-9e0b-4ed3-96b3-121acec5a405,kano,rimin_gado,yalwa_d_model_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
1bc35b53-e609-4791-b05f-d6dda80b7aa7,kano,dala,yalwa_madakingini_clinic_maternal_and_child_health,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
405ac122-2e99-4f3a-8705-6f9109fba3d0,oyo,ogbomosho_south,ilogbo_primary_health_centre_oyo,Physical service-point,Procure 1 staff chair,Minor action to complete during EMR deployment,25000
2ef4c28f-bf19-4db8-ba1d-bd33321dcc8a,adamawa,jada,mapeo_not_lengdo_centre_health_post_primary_health_centre,Physical service-point,Procure 1 desk,Minor action to complete during EMR deployment,35000
4a4c80c9-e72a-4eae-9874-2aee7d5b7c93,jigawa,babura,gasakoli_primary_health_centre,Physical service-point,Procure 1 patient chair | Procure 1 staff chair,Minor action to complete during EMR deployment,50000
a7b7df3c-c8cb-4d39-b487-55f725bdde90,jigawa,babura,muhammad_nadoka_primary_healt_primary_health_centre,Physical service-point,Procure 1 staff chair,Minor action to complete during EMR deployment,25000
01b99ac2-e277-4d6a-b197-f7a6d5877a57,jigawa,miga,dangyatum_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
3cc0bd00-5faa-4ffa-beaa-5974ebfcc419,anambra,nnewi_south,uboma_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
6e080586-e977-4719-9023-84cb19915b04,jigawa,birniwa,matamu_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
3242f87b-839b-4c2f-9ebb-653b4d028269,adamawa,madagali,vemgo_maternal_and_child_health,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
62f3dbeb-c20d-45da-a499-5be6143be9b9,jigawa,auyo,gatafa_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
62f3dbeb-c20d-45da-a499-5be6143be9b9,jigawa,auyo,gatafa_primary_health_centre,Physical service-point,Procure 1 patient chair | Procure 1 electric fan,Minor action to complete during EMR deployment,85000
03ff4684-aa3f-4b09-a4b6-61f35859faa4,jigawa,auyo,auyakayi_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
24dfb13c-2dee-4a0e-932d-ad7e93b612aa,jigawa,babura,kanya_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
e380ce5b-f5e1-4dd6-9b12-c439ad46be0e,anambra,anaocha,neni_primary_health_centre,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
7acd88d2-8a71-47b6-bf3b-22f9f4c9f223,anambra,anaocha,akwaeze_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
b34e5a53-09b8-4148-9a24-663975814f47,anambra,anaocha,obeledu_primary_health_centre,Physical service-point,Procure 1 patient chair,Minor action to complete during EMR deployment,25000
9660b1cb-0a55-4ef8-98b9-ce9a29907436,anambra,orumba_north,ugwuawgbu_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
9660b1cb-0a55-4ef8-98b9-ce9a29907436,anambra,orumba_north,ugwuawgbu_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
07e92c76-31f8-42ef-bbf2-6b6aeb4c079f,niger,lapai,gupa_primary_health_centre,Wiring,Install 4 socket points,Minor action to complete during EMR deployment,12000
af73c480-b6d5-4253-8f93-fafa81012164,adamawa,ganye,gangdona_health_post,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
b59aaeec-4dbb-4c10-ac7c-877e543b3a6d,jigawa,birniwa,kachallari_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
fe9b1f70-492e-4030-968f-8dcbd2371264,jigawa,birniwa,diginsa_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
9e8a357b-cd71-497e-a8d7-6ebe152dbd2b,jigawa,birniwa,nguwa_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
1dcdf911-7a36-4da9-8a79-02eea3a59ed5,adamawa,madagali,wagga_maternal_and_child_health,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
b150ee35-33ef-47f5-99d8-8561f0cbf176,adamawa,madagali,hyambula_ii_health_centre,Physical service-point,Procure 3 electric fans,Minor action to complete during EMR deployment,180000
c0703e6b-ba4c-469c-9212-6c4290837ff8,kano,minjibir,tsakiya_health_post,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
75968ecb-c65b-4182-9350-ee1718226a3b,oyo,ogo_oluwa,lagbedu_health_facility,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
b0b668b3-bfeb-4779-bdfe-b632a627a70f,anambra,idemili_north,eziowelle_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
e5c25794-9ffb-418a-a0d2-dc7d9b3192c4,anambra,idemili_north,akuzor_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
220306d6-c319-4ea8-b533-0b5b9b121db3,adamawa,guyuk,boshikiri_maternal_and_child_health,Wiring,Install 3 socket points,Minor action to complete during EMR deployment,9000
2f590bd6-d707-49d5-9ba8-edeb3e483eb5,nasarawa,akwanga,aa_koto_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
2f590bd6-d707-49d5-9ba8-edeb3e483eb5,nasarawa,akwanga,aa_koto_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
38117005-22e6-48b8-ba6a-b36d2725ea69,kano,bebeji,durmawa_health_post,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
e1fdefcf-8883-435b-bec1-05cb3d716589,kano,bebeji,kofa_health_post,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
37b54881-3dc6-4f13-acf5-576687aae8e8,oyo,saki_west,oy_ajegunle_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
c8d15bc9-7534-44b6-97a3-7845e3511eb0,nasarawa,akwanga,ancho_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
415540a7-a198-45aa-9836-969ab4ce0a05,oyo,ibadan_south_west,bode_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
889377f3-17c8-495f-80ac-6d710160d1b0,niger,lapai,zabbo_primary_health_centre,Wiring,Install 3 socket points,Minor action to complete during EMR deployment,9000
6b11ea20-149f-4ce4-9fe2-9b6f7ae9a198,kano,kano_minicipal_council,datti_wudila_health_clinic,Physical service-point,Procure 1 desk,Minor action to complete during EMR deployment,35000
3282e2da-a564-4ea7-ad0a-f5cd1340a2be,adamawa,mubi_north,bahuli_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
6323fa10-c930-4eb5-b5b6-12e5490ea57d,oyo,ibadan_south_west,akuro_primary_health_centre,Wiring,Install 4 socket points,Minor action to complete during EMR deployment,12000
e523ef0e-569f-479d-bd73-8e2afdb8db6c,kano,nassarawa,gidan_ruwa_basic_health_centre,Wiring,Install 5 socket points,Minor action to complete during EMR deployment,15000
6c1495e6-368d-42ce-8838-65857cbc99bc,kano,nassarawa,gama_primary_health_centre,Wiring,Install 5 socket points,Minor action to complete during EMR deployment,15000
71b50278-05f6-447d-ad93-02d2194be593,kano,nassarawa,mallam_shaibu_t_wada_medical_centre,Wiring,Install 5 socket points,Minor action to complete during EMR deployment,15000
d99a23b6-46a0-43c3-8a26-128a964ad472,kano,nassarawa,hotoro_south_health_post,Wiring,Install 5 socket points,Minor action to complete during EMR deployment,15000
a5b0d523-1202-4445-b839-9c9d670ad113,anambra,nnewi_south,ezeama_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
f47e870c-db8e-408b-b425-9bc14195fa25,adamawa,mubi_south,dirbishi_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
72b7f5ba-46b6-4c83-bc70-cfd60f059ee8,anambra,nnewi_south,osumenyi_primary_health_centre,Wiring,Install 3 socket points,Minor action to complete during EMR deployment,9000
82ebf2e2-8a56-47f6-81e6-674c11e4b3e3,adamawa,yola_north,major_aminu_health_centre,Physical service-point,Procure 1 electric fan | Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,60000
fed68c1c-e086-4ef6-a23f-078654bc54c4,oyo,egbeda,alakia_primary_health_centre,Physical service-point,Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,0
3120631d-bfb1-476d-8978-cfa6ee10fb52,kano,dawakin_kudu,jido_health_post,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
3120631d-bfb1-476d-8978-cfa6ee10fb52,kano,dawakin_kudu,jido_health_post,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
3a6971fe-589d-4020-b47b-f1b5816005cf,akwa_ibom,eket,nduo_eduo_health_post,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
7c38ae67-ae29-4d32-a5fe-0de64a46161a,kano,dawakin_tofa,sarkakiya_health_post,Wiring,Install 3 socket points,Minor action to complete during EMR deployment,9000
aa9e3895-254a-4827-92dd-92621c62ed8f,akwa_ibom,nsit_atai,odot_operational_base_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
019c789f-d200-49a5-b512-1ceb60cccffd,kano,minjibir,minjibir_health_post,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
540d263c-8f15-490b-a552-c35caef94119,oyo,ibadan_south_west,isale_osi_primary_health_centre,Wiring,Install 3 socket points,Minor action to complete during EMR deployment,9000
1c36414f-a536-45f3-86ce-f703d788ca2c,jigawa,kiyawa,balago_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
7e5769a6-d719-4cce-8d76-424327b1ffe7,niger,katcha,edotsu_primary_health_centre,Wiring,Install 4 socket points,Minor action to complete during EMR deployment,12000
72261874-748d-4879-8a99-8c18873d33d8,akwa_ibom,nsit_ibom,oboetok_health_post,Wiring,Install 3 socket points,Minor action to complete during EMR deployment,9000
a5d53bf8-acae-4ff0-95d3-88b0500c9f79,oyo,egbeda,wakajaye_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
44b1beef-1143-4ea1-b173-00fb034bac7b,akwa_ibom,nsit_ibom,afaha_abia_health_centre,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
e01bab0a-5b9a-485e-9284-8661fa50ac70,oyo,kajola,kajola_primary_health_centre_kajola,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
3f830fc4-cf17-402b-9d92-9775745e17c9,kano,kano_minicipal_council,zubairiyya_health_clinic,Physical service-point,Procure 1 desk,Minor action to complete during EMR deployment,35000
f2aeb76e-e55b-42db-8b3f-8c34f953682a,kano,ajingi,balare_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
65283717-fb37-4f8c-8704-d976ab2a3a32,adamawa,madagali,pallam_maternal_and_child_health,Physical service-point,Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,0
c4046d40-ade4-4719-8c06-533a265aea96,niger,rijau,genu_basic_health_centre,Wiring,Install 5 socket points,Minor action to complete during EMR deployment,15000
370a79a0-02dc-410c-8248-119d57242676,niger,rijau,cphc_shambo_primary_health_centre,Wiring,Install 5 socket points,Minor action to complete during EMR deployment,15000
ef1b57db-d3c5-42f4-a93c-c22a983f8135,niger,rijau,hadari_mamman_primary_health_centre,Wiring,Install 4 socket points,Minor action to complete during EMR deployment,12000
93bc4f10-d37f-4afc-a033-53775a7fb30c,adamawa,shelleng,kiri_maternal_and_child_health,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
e85c2ca1-8a89-4c9a-ab9f-2047aa5ee701,jigawa,guri,kadira_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
210d019d-f0cf-4ee9-89f6-42bcfadc2052,jigawa,guri,garbagal_primary_health_centre,Physical service-point,Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,0
9584091c-2d10-487a-aeac-fd040a45d213,jigawa,guri,lafiya_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
52e5610f-4151-4ce2-8736-c9e3d3fc4a9c,oyo,surulere,oy_laege_primary_health_centre,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
48fc383f-5b01-4f81-9ace-b1768a8f8909,jigawa,guri,guri_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
2f9b3597-b9a9-466c-bbe0-0ec3b46a41d3,adamawa,mubi_south,mugulbu_health_centre,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
36efd219-17ad-444f-95c2-5a802e69cfff,jigawa,kiyawa,andaza_primary_health_centre,Physical service-point,Procure 1 staff chair,Minor action to complete during EMR deployment,25000
b86e7ed6-e0df-4aca-937a-525508d2953f,anambra,idemili_north,uke_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
10fb9c68-5f14-4ad9-a58c-6819dc5a9173,kano,ungogo,zaura_babba_primary_health_centre,Wiring,Install 4 socket points,Minor action to complete during EMR deployment,12000
0108f6ff-4947-4172-8927-e1433729df54,akwa_ibom,uyo,ikot_ebo_health_centre_uyo,Physical service-point,Procure 1 electric fan | Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,60000
a6e3e059-ac22-4e77-b768-27047e194180,anambra,orumba_north,okpeze_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
18058a80-b532-4bd3-9f9e-9f4998ca76fe,nasarawa,karu,panda_primary_health_centre_nasarawa,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
a7c6d799-4102-44ac-a078-32059513ff3f,adamawa,fufore,pariya_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
a7c6d799-4102-44ac-a078-32059513ff3f,adamawa,fufore,pariya_health_centre,Physical service-point,Procure 1 electric fan | Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,60000
138fb6ac-af39-4485-b8e4-fb8862797843,kano,ungogo,sabon_garin_rangaza_health_clinic,Wiring,Install 5 socket points,Minor action to complete during EMR deployment,15000
e75d7dce-dae1-4fff-9bb8-38c743dfae71,akwa_ibom,ukanafun,ikot_akpa_nkuk_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
989461ac-81e0-4123-b74f-a8acab30eff6,oyo,ibadan_north_west,ogunpa_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
6b6f67ad-02cf-4504-8884-3448a7a71ac3,kano,garun_malam,garun_babba_primary_health_centre,Physical service-point,Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,0
1b2e2e74-9322-463e-9050-0c1942e49216,niger,tafa,angwan_hausawa_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
e10caf5b-4a07-4e09-a4d3-bd6e30cd1873,kano,gezawa,abasawa_basic_health_clinic,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
eacb60fc-6b21-4c55-9e98-1cdd800c20f1,kano,ungogo,dantamashe_primary_health_centre,Wiring,Install 5 socket points,Minor action to complete during EMR deployment,15000
028e280f-c3b7-46ee-8222-f2f915c14ef4,kano,warawa,alitini_health_post,Wiring,Install 3 socket points,Minor action to complete during EMR deployment,9000
5e2cb325-dc6f-40ef-917a-312b63e8e9de,akwa_ibom,nsit_ibom,mbiaso_primary_health_centre,Wiring,Install 4 socket points,Minor action to complete during EMR deployment,12000
83a22f17-69af-4da5-b9a1-49df150264b9,jigawa,kafin_hausa,jabo_primary_health_centre,Physical service-point,Procure 1 patient chair,Minor action to complete during EMR deployment,25000
d1d6e1e4-b834-4fff-bd28-95fd9e7cdafb,oyo,surulere,ajase_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
d0a7e47f-fb1e-40cd-a748-dc1ed74c3cff,niger,tafa,aso_primary_health_centre,Wiring,Install 3 socket points,Minor action to complete during EMR deployment,9000
173db2fc-ecab-49b3-abd4-25ac179be09a,niger,lapai,saminaka_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
092e37c1-1f71-4f07-9e3a-792a52801ea6,kano,ungogo,gayawa_basic_health_clinic,Wiring,Install 5 socket points,Minor action to complete during EMR deployment,15000
c958abfc-ce44-43d8-bb3d-cc21c704ac91,akwa_ibom,uyo,mbak_etoi_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
c9d8447e-e7bd-467c-bc9b-afccb9f4a918,oyo,ibadan_north_west,koseunti_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
7f428379-4102-408e-b632-363d6956a122,kano,ungogo,panisau_health_clinic,Wiring,Install 5 socket points,Minor action to complete during EMR deployment,15000
a1e43feb-7efc-4220-8324-9c56b4a67751,niger,agaie,fogbe_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
aa9a63c1-2c9c-40f6-8ea3-688e16b23e18,nasarawa,toto,nakuse_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
aa9a63c1-2c9c-40f6-8ea3-688e16b23e18,nasarawa,toto,nakuse_primary_health_centre,Physical service-point,Procure 1 staff chair,Minor action to complete during EMR deployment,25000
7a63a239-1c38-4493-97f7-345f70aa2309,kano,ungogo,ungogo_primary_health_centre,Wiring,Install 5 socket points,Minor action to complete during EMR deployment,15000
c38ae8e7-e624-4b73-9ad9-f0b4ff629367,niger,shiroro,kuta_maternal_and_child_health,Physical service-point,Procure 1 desk | Procure 1 electric fan | Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,95000
0262b28c-c631-41c3-ac02-986a3250ea36,kano,kabo,malam_gajere_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
2550d62a-42c5-4929-bf8a-315a5511bd70,oyo,kajola,gbonje_primary_health_centre,Physical service-point,Procure 1 desk,Minor action to complete during EMR deployment,35000
96ddca97-8a68-4914-a31e-4e1446acc885,kano,rimin_gado,butu_butu_model_primary_health_centre,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
a5fb07e6-8bf5-4ca3-ad19-3c7748d0efac,kano,madobi,gora_health_post,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
ecad36e2-62f2-489b-bc56-d9f0a466f843,niger,lapai,lapai_primary_health_centre_maternal_and_child_health,Wiring,Install 3 socket points,Minor action to complete during EMR deployment,9000
fd5ee588-5a93-415b-8d36-89b83f502668,nasarawa,keffi,jigwada_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
2220c234-5ed3-407b-9a41-c71c6c630f96,kano,ungogo,kadawa_basic_health_clinic,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
fbe76560-d747-4d50-b0b0-a358cc5f54c3,anambra,orumba_south,umunebo_ogbunka_primary_health_centre,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
ebeecbac-7af9-416c-979c-1a7eb5bdb2fc,adamawa,fufore,farang_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
ebeecbac-7af9-416c-979c-1a7eb5bdb2fc,adamawa,fufore,farang_health_centre,Physical service-point,Procure 1 desk | Procure 1 staff chair | Procure 1 electric fan | Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,120000
a4bd0bb3-4e1d-45d8-a0bc-a6219a021056,kano,nassarawa,dawakin_dakata_primary_health_centre,Physical service-point,Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,0
1c02a742-1050-455a-bcde-d3f1a8802742,oyo,ibadan_south_east,owode_primary_health_centre_se,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
26ab90d9-370b-4ada-86a8-a764ff65d784,akwa_ibom,uruan,ibikpe_health_post,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
3085d97a-a8bd-481c-98cd-c41817472529,kano,gaya,gamarya_health_clinic,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
3dc42047-34be-4ec1-be2a-db8175de0b75,oyo,kajola,ijo_primary_health_centre,Physical service-point,Procure 1 electric fan,Minor action to complete during EMR deployment,60000
213c0974-3a39-4249-9aae-5dd081e36cbc,kano,ungogo,rijiyar_zaki_basic_health_clinic,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
a3190da7-5804-431f-ad9f-1cc22dfa0d6a,kano,bagwai,gadanya_basic_health_clinic,Physical service-point,Procure 1 staff chair,Minor action to complete during EMR deployment,25000
f36f6539-dbae-4daf-867a-b198e0fb0615,niger,agwara,kasabu_primary_health_centre,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
904f2f6d-2e4f-41a0-9e12-fcfc12508e1d,niger,lapai,lapai_comprehensive_health_centre,Physical service-point,Procure 1 desk,Minor action to complete during EMR deployment,35000
0b9be8f4-d0bb-4d9a-8695-aa0f82a3c312,adamawa,ganye,old_market_health_post,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
a4547ac0-364b-4b09-bab2-6d8c41388979,anambra,dunukofia,nawgu_primary_health_centre,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
1ec9e70a-8c5a-4775-a2f5-a9321f6679bc,adamawa,guyuk,lokoro_health_centre,Wiring,Install 3 socket points,Minor action to complete during EMR deployment,9000
97802d6b-adf8-48cb-b498-c4e18d2d8bec,nasarawa,kokona,kofar_gwari_primary_health_centre,Wiring,Install 5 socket points,Minor action to complete during EMR deployment,15000
841cf02d-003d-4262-8c65-099594336c1a,adamawa,guyuk,purakayo_health_centre,Physical service-point,Procure 1 desk,Minor action to complete during EMR deployment,35000
f9aa955b-a3b6-4b7d-928c-d68adac5a026,jigawa,hadejia,fantai_basic_health_centre,Physical service-point,Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,0
735c996d-0661-42b6-a6e0-ac78c7e6d15d,oyo,surulere,oy_arolu_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
ee196903-83e5-4c12-b35d-e45643a4e703,akwa_ibom,eket,ikot_ebok_poly_operational_base_clinic,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
d29b8713-880f-4949-9f48-cacfd60e274d,akwa_ibom,uyo,ewet_offot_health_post,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
1b656c5f-13e8-4af5-8934-0a0d587fc9ed,akwa_ibom,nsit_ibom,afaha_offiong_operational_base_primary_health_centre,Wiring,Install 3 socket points,Minor action to complete during EMR deployment,9000
cf87d1f5-6e76-4359-8f96-126d2fc5c683,kano,bunkure,gurjiya_primary_health_centre_bunkure,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
f4fb965f-6787-4789-a76b-be7b1967fbfe,adamawa,fufore,fufore_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
f4fb965f-6787-4789-a76b-be7b1967fbfe,adamawa,fufore,fufore_health_centre,Physical service-point,Procure 1 electric fan | Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,60000
1e5fa43a-197c-4dcc-98c4-6d07db3646c5,kano,madobi,chinkoso_health_post,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
e2d9f6f6-7f77-4a67-9d01-52f3e0073239,akwa_ibom,esit_eket,etebi_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
37f136cc-fb59-4cbf-ac2f-5e2700ca1beb,niger,lavun,doko_primary_health_centre_lavun,Wiring,Install 5 socket points,Minor action to complete during EMR deployment,15000
2360d5a0-66fb-4e50-8024-aa8a1f2abc9a,niger,borgu,fhc_new_bussa_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
007df097-acc2-413b-addf-693e6d66d153,oyo,ibarapa_central,oy_isale_oba_ward_8_primary_health_centre,Physical service-point,Confirm whether a lockable door is required for 1 affected service point before costing.,Minor action to complete during EMR deployment,0
09ce2b33-27de-487a-b5bb-a473854eb9f6,nasarawa,obi,obi_1_primary_health_centre,Wiring,Install 3 socket points,Minor action to complete during EMR deployment,9000
26d6d3f0-3b9c-4520-b132-4483c6776755,akwa_ibom,uyo,uyo_primary_health_centre,Wiring,Install 1 socket point,Minor action to complete during EMR deployment,3000
17af38e4-4f97-422f-af79-b9d0d24dd36b,oyo,ibadan_north_east,omowumi_primary_health_centre,Physical service-point,Procure 1 desk | Procure 1 patient chair | Procure 1 staff chair,Minor action to complete during EMR deployment,85000
5783ca8a-53b4-4e16-9f56-8da3cbd4c092,niger,suleja,maje_comprehensive_health_centre,Wiring,Install 2 socket points,Minor action to complete during EMR deployment,6000
